class,app,p,pf,qf,vf
1,6,0.070771,0.55191,0.83412,0.058129
1,6,0.07005,0.54855,0.83361,0.062669
1,6,0.07123,0.55323,0.83297,0.063974
1,6,0.071513,0.55723,0.82882,0.064842
1,6,0.071091,0.555,0.83149,0.0629
1,6,0.070136,0.55048,0.83365,0.069728
1,6,0.071171,0.55204,0.83296,0.057475
1,6,0.069808,0.54923,0.8347,0.061561
1,6,0.071077,0.55418,0.83146,0.0675
1,6,0.070333,0.55163,0.83359,0.060213
1,6,0.0712,0.55243,0.83215,0.060867
1,6,0.070156,0.5526,0.83392,0.07233
1,6,0.071399,0.55434,0.8303,0.061352
1,6,0.069879,0.5505,0.83505,0.071761
1,6,0.071581,0.5548,0.82977,0.057282
1,6,0.070233,0.55164,0.83397,0.06555
1,6,0.070724,0.54857,0.83349,0.063643
1,6,0.070357,0.55151,0.83447,0.066091
1,6,0.071009,0.55276,0.83127,0.062205
1,6,0.070367,0.55296,0.83379,0.074073
1,6,0.070917,0.54993,0.83239,0.056361
1,6,0.070755,0.55835,0.83191,0.066422
1,6,0.070492,0.54975,0.83192,0.06642
1,6,0.071468,0.56273,0.82929,0.062574
1,6,0.070586,0.54841,0.83306,0.06053
1,6,0.071758,0.5577,0.82936,0.066685
1,6,0.07012,0.5501,0.83249,0.067747
1,6,0.071321,0.55582,0.83143,0.061319
1,6,0.070044,0.55297,0.83323,0.056844
1,6,0.07084,0.55352,0.83106,0.071802
1,6,0.070427,0.55319,0.83226,0.059541
1,6,0.071047,0.55294,0.83189,0.06044
1,6,0.070442,0.55438,0.83215,0.06744
1,6,0.070772,0.55337,0.83205,0.06316
1,6,0.070694,0.55407,0.83296,0.061404
1,6,0.070231,0.54928,0.83261,0.063626
1,6,0.07081,0.55582,0.83233,0.06341
1,6,0.069734,0.54704,0.83462,0.059521
1,6,0.070866,0.55132,0.83417,0.069686
1,6,0.069612,0.54712,0.83537,0.066018
1,6,0.070898,0.55429,0.83225,0.063665
1,6,0.069385,0.54667,0.83707,0.060496
1,6,0.070644,0.54879,0.83448,0.065974
1,6,0.069242,0.54779,0.83742,0.062057
1,6,0.07056,0.54947,0.83362,0.058036
1,6,0.070427,0.55319,0.83446,0.063558
1,6,0.070748,0.552,0.83092,0.068571
1,6,0.071287,0.55939,0.83037,0.065024
1,6,0.070195,0.54825,0.83382,0.060863
1,6,0.071466,0.55847,0.83061,0.061389
1,6,0.069983,0.55045,0.83212,0.06407
1,6,0.071179,0.5551,0.83181,0.061729
1,6,0.070006,0.54874,0.83487,0.063478
1,6,0.071118,0.55215,0.83288,0.070453
1,6,0.070364,0.55318,0.83299,0.065257
1,6,0.071156,0.55237,0.83279,0.061709
1,6,0.070612,0.55044,0.83488,0.066322
1,6,0.070133,0.54569,0.83559,0.061625
1,6,0.070581,0.54999,0.83524,0.067675
1,6,0.070166,0.54465,0.83633,0.062124
1,6,0.070185,0.5479,0.83702,0.071981
1,6,0.069134,0.54426,0.83806,0.063567
1,6,0.070502,0.54739,0.83749,0.058917
1,6,0.068913,0.53947,0.8403,0.071657
1,6,0.070768,0.54868,0.83543,0.063675
1,6,0.069679,0.54328,0.83869,0.060385
1,6,0.072233,0.55651,0.82987,0.068447
1,6,0.069469,0.5449,0.83852,0.072178
1,6,0.070095,0.54298,0.83811,0.056923
1,6,0.069317,0.54617,0.83819,0.066082
1,6,0.069829,0.54219,0.83746,0.066366
1,6,0.069324,0.54285,0.8407,0.061421
1,6,0.070985,0.54697,0.83367,0.062645
1,6,0.069842,0.54844,0.83769,0.071801
1,6,0.069548,0.53969,0.83878,0.062451
1,6,0.069808,0.54634,0.83827,0.060485
1,6,0.069054,0.53921,0.83919,0.067901
1,6,0.070023,0.54691,0.83879,0.061294
1,6,0.069179,0.54044,0.83928,0.06201
1,6,0.070571,0.55196,0.83452,0.073907
1,6,0.070092,0.54547,0.83522,0.064658
1,6,0.070538,0.55022,0.83499,0.052725
1,6,0.068761,0.54173,0.83799,0.065983
1,6,0.070361,0.55241,0.83526,0.065557
1,6,0.069017,0.54218,0.83832,0.057617
1,6,0.071349,0.55487,0.83183,0.063742
1,6,0.068628,0.54048,0.83942,0.066365
1,6,0.069717,0.5444,0.83844,0.055995
1,6,0.06864,0.54224,0.83931,0.060583
1,6,0.069702,0.54747,0.83637,0.068668
1,6,0.069551,0.54771,0.8362,0.05865
1,6,0.069888,0.54754,0.83529,0.061762
1,6,0.06916,0.54576,0.83736,0.071074
1,6,0.070086,0.54651,0.83693,0.059791
1,6,0.069541,0.5486,0.83619,0.060106
1,6,0.069788,0.54505,0.83636,0.068763
1,6,0.069914,0.5493,0.83638,0.058479
1,6,0.069988,0.54496,0.83597,0.060723
1,6,0.070386,0.55445,0.83342,0.068962
1,6,0.069971,0.54457,0.83602,0.063421
1,6,0.068721,0.54443,0.84046,0.059797
1,6,0.069461,0.5438,0.83629,0.064752
1,6,0.070296,0.55217,0.8348,0.060505
1,6,0.069573,0.54344,0.83724,0.060214
1,6,0.070637,0.55344,0.8336,0.067617
1,6,0.069377,0.54485,0.83603,0.067641
1,6,0.070638,0.55125,0.83465,0.059918
1,6,0.069519,0.54605,0.83561,0.062563
1,6,0.070279,0.55093,0.83463,0.071449
1,6,0.069216,0.54536,0.83716,0.060475
1,6,0.069936,0.54716,0.83631,0.059631
1,6,0.069498,0.54946,0.83523,0.069677
1,6,0.070286,0.54975,0.83401,0.067996
1,6,0.070208,0.55179,0.83421,0.058432
1,6,0.069842,0.54674,0.83551,0.061318
1,6,0.069947,0.55188,0.83416,0.065327
1,6,0.070045,0.54791,0.8353,0.061068
1,6,0.06999,0.5496,0.83544,0.066246
1,6,0.070165,0.54875,0.834,0.063272
1,6,0.070524,0.55581,0.83253,0.067884
1,6,0.07047,0.54635,0.83554,0.066117
1,6,0.070214,0.55127,0.83407,0.054519
1,6,0.070027,0.54638,0.83545,0.07086
1,6,0.070153,0.55188,0.83566,0.062296
1,6,0.070009,0.54536,0.83606,0.061281
1,6,0.069656,0.54893,0.83622,0.070611
1,6,0.070303,0.54608,0.83548,0.057947
1,6,0.069526,0.54741,0.83789,0.063708
1,6,0.069908,0.54577,0.83533,0.064906
1,6,0.069891,0.55,0.83584,0.067938
1,6,0.070647,0.54729,0.83408,0.061471
1,6,0.069926,0.55002,0.83575,0.064971
1,6,0.070167,0.5473,0.83431,0.064066
1,6,0.069812,0.54876,0.83715,0.068286
1,6,0.070437,0.5483,0.83358,0.058467
1,6,0.069368,0.5467,0.83771,0.064732
1,6,0.070291,0.54684,0.8348,0.064451
1,6,0.069787,0.54708,0.83755,0.068243
1,6,0.06961,0.54473,0.83649,0.065169
1,6,0.069437,0.54638,0.83812,0.071121
1,6,0.069672,0.54314,0.83732,0.055501
1,6,0.069592,0.54775,0.8371,0.065254
1,6,0.069766,0.54439,0.83659,0.064473
1,6,0.070038,0.54916,0.83572,0.062477
1,6,0.069952,0.54648,0.83501,0.063075
1,6,0.070376,0.55176,0.83478,0.073252
1,6,0.069577,0.54443,0.83649,0.055533
1,6,0.070274,0.55015,0.83573,0.061496
1,6,0.069409,0.54671,0.83534,0.06517
1,6,0.070617,0.55136,0.8344,0.062097
1,6,0.06897,0.54325,0.83813,0.059695
1,6,0.070156,0.54943,0.83478,0.068193
1,6,0.067749,0.53582,0.84477,0.066912
1,6,0.069989,0.54621,0.83658,0.054725
1,6,0.069077,0.54673,0.83766,0.063539
1,6,0.069713,0.54396,0.83642,0.06495
1,6,0.069621,0.54828,0.83727,0.063812
1,6,0.068956,0.54009,0.83902,0.062822
1,6,0.070232,0.55349,0.83431,0.064673
1,6,0.068991,0.53977,0.83902,0.063869
1,6,0.070126,0.54984,0.83584,0.060572
1,6,0.069268,0.54564,0.83588,0.062564
1,6,0.069303,0.5476,0.83857,0.064266
1,6,0.069194,0.54459,0.83776,0.064042
1,6,0.069974,0.54865,0.83518,0.061012
1,6,0.06888,0.54457,0.84037,0.062008
1,6,0.069473,0.54294,0.83981,0.060045
1,6,0.068953,0.54495,0.84051,0.064361
1,6,0.069523,0.54397,0.83542,0.058993
1,6,0.069918,0.54877,0.83452,0.058851
1,6,0.06904,0.54266,0.83462,0.071695
1,6,0.069969,0.55366,0.83491,0.072013
1,6,0.069422,0.54374,0.84025,0.063836
1,6,0.070212,0.54177,0.83976,0.067731
1,6,0.067348,0.52933,0.8458,0.068999
1,6,0.068021,0.53652,0.84363,0.06832
1,6,0.067058,0.53796,0.84272,0.077897
1,6,0.069224,0.55328,0.83522,0.062197
1,6,0.069891,0.55269,0.83429,0.079363
1,6,0.071399,0.55781,0.83242,0.063093
1,6,0.070859,0.55529,0.83116,0.055072
1,6,0.071113,0.55163,0.83286,0.069954
1,6,0.06913,0.54338,0.83777,0.067019
1,6,0.070102,0.54827,0.83592,0.066378
1,6,0.068626,0.54143,0.8399,0.067828
1,6,0.070339,0.54824,0.83634,0.059784
1,6,0.068655,0.54258,0.83748,0.059347
1,6,0.070165,0.54999,0.83392,0.070297
1,6,0.06928,0.54258,0.8382,0.061948
1,6,0.069951,0.54831,0.83667,0.064424
1,6,0.068283,0.54105,0.83892,0.068319
1,6,0.070206,0.55013,0.83601,0.066561
1,6,0.068659,0.54054,0.83936,0.061024
1,6,0.070027,0.54936,0.83549,0.066092
1,6,0.068768,0.5416,0.83904,0.060688
1,6,0.069913,0.54696,0.83717,0.063813
1,6,0.06866,0.54222,0.83844,0.066594
1,6,0.070189,0.54724,0.83632,0.0647
1,6,0.069138,0.54278,0.83843,0.063008
1,6,0.069917,0.54752,0.8358,0.066307
1,6,0.068836,0.54443,0.83792,0.059435
1,6,0.069422,0.5433,0.83854,0.062776
1,6,0.068487,0.54233,0.83956,0.065439
1,6,0.069158,0.54307,0.83843,0.066915
1,6,0.069233,0.54612,0.83861,0.055591
1,6,0.069111,0.54255,0.83807,0.069375
1,6,0.069171,0.54742,0.83733,0.061208
1,6,0.069235,0.54312,0.8377,0.060716
1,6,0.069277,0.54825,0.83731,0.065222
1,6,0.068568,0.5404,0.83899,0.065909
1,6,0.069305,0.54653,0.83808,0.059573
1,6,0.068827,0.54028,0.83918,0.064043
1,6,0.069515,0.5496,0.8365,0.059916
1,6,0.068765,0.54056,0.83908,0.061115
1,6,0.069832,0.549,0.83668,0.062826
1,6,0.06875,0.54118,0.8379,0.066444
1,6,0.07009,0.55057,0.83546,0.062211
1,6,0.068582,0.53846,0.84014,0.063742
1,6,0.069837,0.55009,0.83584,0.06051
1,6,0.068985,0.54345,0.8369,0.062583
1,6,0.070088,0.54949,0.83597,0.064978
1,6,0.068935,0.54337,0.83766,0.064603
1,6,0.070029,0.54928,0.83571,0.067876
1,6,0.068569,0.53958,0.84072,0.061453
1,6,0.069213,0.5428,0.83972,0.065573
1,6,0.068301,0.54095,0.84073,0.058412
1,6,0.069643,0.54382,0.83895,0.063179
1,6,0.068732,0.54272,0.83928,0.066802
1,6,0.069643,0.54464,0.83834,0.072263
1,6,0.06894,0.5423,0.8402,0.059822
1,6,0.06847,0.53869,0.84097,0.058355
1,6,0.069006,0.54602,0.83889,0.067758
1,6,0.067687,0.53418,0.84381,0.056708
1,6,0.069272,0.54252,0.83955,0.064221
1,6,0.068351,0.53779,0.8403,0.068785
1,6,0.069808,0.54474,0.83748,0.058044
1,6,0.068186,0.53753,0.84093,0.056379
1,6,0.069802,0.54553,0.83763,0.062757
1,6,0.068368,0.53775,0.84337,0.070387
1,6,0.069759,0.54319,0.8397,0.059988
1,6,0.069067,0.54426,0.84133,0.066575
1,6,0.069329,0.53696,0.84163,0.060573
1,6,0.069388,0.54381,0.84051,0.063544
1,6,0.067618,0.52986,0.84504,0.072183
1,6,0.068753,0.53965,0.84305,0.067947
1,6,0.067422,0.53279,0.84429,0.068366
1,6,0.069099,0.54487,0.83959,0.063736
1,6,0.068422,0.54043,0.84069,0.061843
1,6,0.06959,0.5448,0.8384,0.068924
1,6,0.069135,0.54511,0.8386,0.066659
1,6,0.070649,0.54752,0.83599,0.060579
1,6,0.070053,0.54719,0.83741,0.069504
1,6,0.070412,0.54499,0.83612,0.070768
1,6,0.07,0.54367,0.8396,0.072584
1,6,0.069307,0.53598,0.84051,0.066218
1,6,0.069165,0.53832,0.842,0.055619
1,6,0.068331,0.53117,0.84352,0.061583
1,6,0.067994,0.53634,0.8439,0.070528
1,6,0.067332,0.53288,0.84482,0.078183
1,6,0.068754,0.5374,0.84298,0.055417
1,6,0.067759,0.5366,0.84415,0.057692
1,6,0.069024,0.54136,0.84036,0.073749
1,6,0.069019,0.54306,0.84149,0.069375
1,6,0.069538,0.53791,0.84287,0.062819
1,6,0.069733,0.54024,0.84237,0.063887
1,6,0.068652,0.5314,0.84528,0.05887
1,6,0.0702,0.54263,0.84056,0.062382
1,6,0.068494,0.5332,0.8446,0.060279
1,6,0.070706,0.5427,0.83967,0.063174
1,6,0.068425,0.53505,0.84426,0.066185
1,6,0.06966,0.53647,0.84314,0.062737
1,6,0.068293,0.53289,0.84599,0.056348
1,6,0.06953,0.53806,0.84214,0.06182
1,6,0.068372,0.53207,0.8467,0.063852
1,6,0.069283,0.53475,0.84392,0.062019
1,6,0.068138,0.53168,0.84707,0.067286
1,6,0.069776,0.53609,0.84282,0.06083
1,6,0.068947,0.53641,0.84366,0.057153
1,6,0.069883,0.53865,0.84185,0.065468
1,6,0.069062,0.53586,0.84361,0.061235
1,6,0.070039,0.54086,0.84062,0.062769
1,6,0.068903,0.53592,0.84313,0.06818
1,6,0.068178,0.52856,0.84866,0.064375
1,6,0.068899,0.53689,0.84225,0.0599
1,6,0.069569,0.53723,0.8431,0.062743
1,6,0.068457,0.53163,0.84539,0.058655
1,6,0.069628,0.53947,0.84217,0.06698
1,6,0.068403,0.53123,0.84507,0.059656
1,6,0.069682,0.5396,0.84283,0.062579
1,6,0.069264,0.53153,0.84344,0.062513
1,6,0.069611,0.53987,0.84194,0.060123
1,6,0.06909,0.53484,0.8429,0.065273
1,6,0.069597,0.54183,0.84117,0.065442
1,6,0.069482,0.53371,0.84416,0.060557
1,6,0.068241,0.53128,0.84804,0.062514
1,6,0.069149,0.53425,0.84369,0.060055
1,6,0.068645,0.53621,0.84572,0.067566
1,6,0.070284,0.54218,0.83911,0.061072
1,6,0.069366,0.53874,0.84219,0.065716
1,6,0.069661,0.53541,0.84359,0.060075
1,6,0.068486,0.53429,0.84467,0.056277
1,6,0.069942,0.53969,0.8417,0.065683
1,6,0.068199,0.53016,0.84649,0.062156
1,6,0.069956,0.54121,0.84098,0.063338
1,6,0.068818,0.53442,0.8437,0.0658
1,6,0.070054,0.53968,0.84144,0.060841
1,6,0.068567,0.53485,0.84414,0.061693
1,6,0.07002,0.54022,0.84123,0.068707
1,6,0.068987,0.53694,0.84271,0.063505
1,6,0.070862,0.54301,0.83819,0.061222
1,6,0.068436,0.53331,0.8453,0.064043
1,6,0.069574,0.53756,0.8424,0.063714
1,6,0.068596,0.53643,0.84294,0.057353
1,6,0.069346,0.53615,0.84392,0.063739
1,6,0.068392,0.53397,0.84476,0.062485
1,6,0.06886,0.53437,0.84386,0.065536
1,6,0.069105,0.53813,0.84277,0.054931
1,6,0.068893,0.53489,0.84324,0.066345
1,6,0.069438,0.54121,0.84122,0.060427
1,6,0.069389,0.53663,0.84281,0.057409
1,6,0.068963,0.53628,0.8435,0.069931
1,6,0.068561,0.53296,0.84383,0.068087
1,6,0.069549,0.54042,0.84226,0.061603
1,6,0.068401,0.53866,0.84264,0.057007
1,6,0.06978,0.54217,0.84114,0.066614
1,6,0.068047,0.53091,0.84598,0.061368
1,6,0.070044,0.54357,0.8395,0.062254
1,6,0.068319,0.53394,0.8447,0.063623
1,6,0.07007,0.53951,0.84109,0.063713
1,6,0.068429,0.53691,0.84384,0.057596
1,6,0.069467,0.53713,0.84249,0.059026
1,6,0.068268,0.53459,0.84581,0.065911
1,6,0.069438,0.53808,0.8404,0.062719
1,6,0.069158,0.5391,0.8433,0.058456
1,6,0.069069,0.53543,0.84221,0.057572
1,6,0.068547,0.5398,0.84339,0.067292
1,6,0.068778,0.53401,0.84362,0.062046
1,6,0.06922,0.54083,0.8429,0.059363
1,6,0.068393,0.53154,0.84404,0.074461
1,6,0.069305,0.53947,0.84343,0.05889
1,6,0.068259,0.53335,0.84438,0.059607
1,6,0.068853,0.53727,0.84471,0.060298
1,6,0.068548,0.53316,0.84389,0.06801
1,6,0.068865,0.53627,0.84417,0.063215
1,6,0.068035,0.53074,0.84661,0.060771
1,6,0.069193,0.53741,0.84368,0.058963
1,6,0.068575,0.53706,0.84297,0.065727
1,6,0.069779,0.53837,0.84221,0.060347
1,6,0.068588,0.53526,0.8441,0.057943
1,6,0.069218,0.53636,0.84299,0.070605
1,6,0.068839,0.53651,0.8442,0.055882
1,6,0.068743,0.53343,0.84444,0.060499
1,6,0.069366,0.54091,0.84213,0.061729
1,6,0.068841,0.53329,0.84382,0.060331
1,6,0.069698,0.54275,0.84074,0.064708
1,6,0.068276,0.53251,0.84445,0.059437
1,6,0.069701,0.53938,0.84274,0.059572
1,6,0.06786,0.5316,0.84554,0.060038
1,6,0.06952,0.53793,0.84256,0.059705
1,6,0.068334,0.53357,0.84494,0.058136
1,6,0.069731,0.5397,0.84041,0.066895
1,6,0.068695,0.53611,0.84421,0.068394
1,6,0.06968,0.53731,0.84118,0.055374
1,6,0.06829,0.53575,0.84515,0.068733
1,6,0.069191,0.53374,0.84324,0.061017
1,6,0.068499,0.5361,0.84482,0.063985
1,6,0.068762,0.53428,0.84311,0.060602
1,6,0.068742,0.53635,0.84504,0.059941
1,6,0.068242,0.53046,0.84528,0.062779
1,6,0.069132,0.53815,0.84358,0.060826
1,6,0.069178,0.53416,0.84256,0.059985
1,6,0.068734,0.53589,0.84517,0.067531
1,6,0.068998,0.5342,0.84277,0.060144
1,6,0.068935,0.53775,0.84445,0.06253
1,6,0.068713,0.53293,0.84362,0.062139
1,6,0.069735,0.54154,0.84145,0.062088
1,6,0.068746,0.53261,0.84452,0.060725
1,6,0.069236,0.53943,0.84214,0.070652
1,6,0.06896,0.53528,0.843,0.05403
1,6,0.069449,0.53977,0.84262,0.064888
1,6,0.069198,0.53729,0.84176,0.060451
1,6,0.068724,0.53503,0.84551,0.057802
1,6,0.069112,0.53613,0.84237,0.066083
1,6,0.068559,0.53678,0.8444,0.062197
1,6,0.069226,0.53478,0.84339,0.059438
1,6,0.069554,0.54422,0.83962,0.060081
1,6,0.068922,0.53406,0.84359,0.0635
1,6,0.06907,0.53971,0.84323,0.055122
1,6,0.067797,0.5268,0.84754,0.072249
1,6,0.069732,0.54376,0.84033,0.059336
1,6,0.068586,0.53108,0.84543,0.059195
1,6,0.069366,0.54221,0.84164,0.062605
1,6,0.069653,0.53381,0.8422,0.064231
1,6,0.069203,0.53833,0.84348,0.058959
1,6,0.068547,0.53293,0.84407,0.068678
1,6,0.069528,0.53923,0.84354,0.061197
1,6,0.068474,0.53245,0.84458,0.05722
1,6,0.069366,0.53947,0.84326,0.058896
1,6,0.068534,0.53219,0.84468,0.060031
1,6,0.069411,0.53798,0.84326,0.066668
1,6,0.068397,0.53294,0.84511,0.065104
1,6,0.069512,0.53694,0.84316,0.056579
1,6,0.068391,0.53462,0.84569,0.062136
1,6,0.069471,0.53844,0.84075,0.06385
1,6,0.069484,0.53977,0.84278,0.064397
1,6,0.06876,0.53201,0.84352,0.061092
1,6,0.069228,0.53846,0.84348,0.068485
1,6,0.068236,0.529,0.8463,0.061925
1,6,0.069605,0.54054,0.84202,0.057901
1,6,0.06822,0.53011,0.84615,0.059781
1,6,0.069,0.53396,0.84549,0.063411
1,6,0.068199,0.53181,0.84569,0.070206
1,6,0.069261,0.53389,0.84495,0.053745
1,6,0.068286,0.53227,0.84643,0.06214
1,6,0.069717,0.53623,0.84214,0.064433
1,6,0.068603,0.53411,0.84591,0.059088
1,6,0.068632,0.5303,0.84557,0.062466
1,6,0.069421,0.53784,0.84341,0.064153
1,6,0.068143,0.52796,0.84742,0.061248
1,6,0.069055,0.53665,0.84493,0.061844
1,6,0.068004,0.52683,0.84748,0.058351
1,6,0.069604,0.5379,0.84344,0.06224
1,6,0.067505,0.52713,0.84926,0.066328
1,6,0.069124,0.53392,0.84522,0.066175
1,6,0.068525,0.54058,0.84198,0.062468
1,6,0.068629,0.53647,0.8419,0.057954
1,6,0.068002,0.53567,0.84624,0.059119
1,6,0.067977,0.53277,0.84383,0.070291
1,6,0.069188,0.54209,0.84106,0.064723
1,6,0.068291,0.53608,0.84249,0.056671
1,6,0.069117,0.54246,0.84107,0.062586
1,6,0.067813,0.53317,0.84491,0.061664
1,6,0.068938,0.53767,0.84337,0.062698
1,6,0.067697,0.53321,0.8449,0.061185
1,6,0.069272,0.53989,0.84116,0.063968
1,6,0.06867,0.53845,0.84212,0.060377
1,6,0.068733,0.53692,0.84231,0.060018
1,6,0.068784,0.53896,0.84283,0.059402
1,6,0.068276,0.53431,0.84302,0.063295
1,6,0.06868,0.53992,0.84238,0.071964
1,6,0.067726,0.52484,0.84767,0.056669
1,6,0.068761,0.54023,0.84245,0.060072
1,6,0.067624,0.53275,0.84412,0.066208
1,6,0.069488,0.54413,0.84004,0.059697
1,6,0.068004,0.53533,0.84266,0.06324
1,6,0.068964,0.53944,0.8423,0.068795
1,6,0.067686,0.53287,0.84467,0.057831
1,6,0.069338,0.54385,0.83984,0.059498
1,6,0.067739,0.53169,0.8445,0.062802
1,6,0.069375,0.54193,0.84089,0.063555
1,6,0.067586,0.531,0.84532,0.064702
1,6,0.069451,0.54151,0.84213,0.062774
1,6,0.067472,0.52912,0.84656,0.063521
2,7,0.69162,0.92463,0.24193,0.30261
2,7,0.69037,0.90881,0.29308,0.31065
2,7,0.70123,0.92304,0.24521,0.30634
2,7,0.69716,0.91994,0.25071,0.31123
2,7,0.68249,0.90963,0.29089,0.31044
2,7,0.6943,0.92222,0.24636,0.30831
2,7,0.69584,0.92037,0.24997,0.31034
2,7,0.68305,0.91073,0.28685,0.30957
2,7,0.69614,0.92121,0.24901,0.3093
2,7,0.69964,0.91988,0.2532,0.30996
2,7,0.68709,0.92788,0.2284,0.30194
2,8,0.65925,0.92956,0.23245,0.29453
2,8,0.66462,0.9346,0.21325,0.29143
2,8,0.65719,0.94234,0.19426,0.27827
2,8,0.66389,0.93794,0.20682,0.28456
2,8,0.65898,0.94143,0.19805,0.27839
2,8,0.66886,0.93486,0.21825,0.28913
2,8,0.66253,0.93702,0.20943,0.28557
2,8,0.65482,0.94251,0.19914,0.27402
2,8,0.66725,0.93108,0.2236,0.2933
2,8,0.66625,0.93366,0.21882,0.29074
2,8,0.66827,0.9326,0.22671,0.29064
2,8,0.66926,0.9341,0.21618,0.29057
2,8,0.6695,0.9348,0.21321,0.29027
2,8,0.66297,0.92926,0.2356,0.29286
2,8,0.66769,0.93684,0.20999,0.28613
2,8,0.65425,0.94411,0.19549,0.27132
2,8,0.6647,0.93786,0.20574,0.28518
2,8,0.66851,0.93405,0.2185,0.29037
2,8,0.65389,0.9432,0.19953,0.27142
2,8,0.66198,0.93842,0.20673,0.28305
2,8,0.66172,0.93848,0.20517,0.28318
2,8,0.66174,0.93109,0.23046,0.29072
2,8,0.66585,0.93423,0.21816,0.28939
2,9,0.68149,0.9186,0.25976,0.30889
2,9,0.68332,0.924,0.23936,0.30721
2,9,0.68398,0.9232,0.24001,0.30917
2,9,0.68466,0.92116,0.24789,0.30977
2,9,0.68394,0.9217,0.24681,0.30923
2,9,0.68563,0.92214,0.24473,0.30932
2,9,0.68277,0.92493,0.2356,0.30712
2,9,0.68702,0.9236,0.24099,0.3069
2,9,0.68807,0.92075,0.24901,0.30957
2,9,0.68767,0.92112,0.25053,0.3081
2,9,0.68853,0.92114,0.24815,0.3095
2,9,0.68768,0.92437,0.23908,0.30624
2,9,0.68607,0.92453,0.23794,0.3065
2,9,0.6886,0.922,0.24572,0.30866
2,9,0.68498,0.92166,0.24776,0.30792
2,9,0.68869,0.92156,0.24746,0.30887
2,9,0.68634,0.92468,0.23699,0.30644
2,9,0.68702,0.9246,0.2382,0.30624
2,9,0.68783,0.92318,0.24134,0.30783
2,9,0.68504,0.92241,0.24492,0.30776
2,9,0.68145,0.92339,0.24013,0.30828
2,9,0.68184,0.92643,0.23095,0.30546
2,9,0.68221,0.92564,0.23312,0.30656
2,9,0.68301,0.92543,0.23369,0.30656
2,9,0.68222,0.9244,0.23919,0.30585
2,9,0.68112,0.92401,0.23881,0.30744
2,9,0.68306,0.92701,0.23041,0.30438
2,9,0.68372,0.92541,0.23532,0.30578
2,9,0.68131,0.9276,0.22768,0.30425
2,9,0.68726,0.92441,0.24007,0.30487
2,9,0.68631,0.92383,0.24157,0.30616
2,9,0.68604,0.92576,0.23551,0.30432
2,9,0.68645,0.92508,0.23737,0.30536
2,9,0.68522,0.92703,0.23113,0.30381
2,9,0.68455,0.92575,0.23567,0.30393
2,9,0.68542,0.92436,0.24016,0.30529
2,9,0.68517,0.92552,0.23648,0.30448
2,9,0.68205,0.92635,0.23218,0.30518
2,9,0.68036,0.92843,0.22558,0.30278
2,9,0.6812,0.92779,0.22815,0.30308
2,9,0.68065,0.92567,0.23465,0.30537
2,9,0.68018,0.9267,0.23252,0.30387
2,9,0.68104,0.92635,0.23226,0.30467
2,9,0.67979,0.9295,0.22239,0.30188
2,9,0.67981,0.92929,0.22299,0.30195
2,9,0.68074,0.92637,0.23232,0.30465
2,9,0.67963,0.92677,0.23213,0.30332
2,9,0.6856,0.92571,0.23681,0.30358
2,9,0.68301,0.92896,0.22678,0.30054
2,9,0.68376,0.92884,0.2279,0.29981
2,9,0.68551,0.92693,0.23293,0.30267
2,9,0.68122,0.9269,0.23378,0.30161
2,9,0.68344,0.92654,0.23366,0.3029
2,9,0.68094,0.92962,0.22459,0.2995
2,9,0.68191,0.92943,0.2261,0.29949
2,9,0.68233,0.92796,0.22917,0.30157
2,9,0.68064,0.92779,0.23154,0.30077
2,9,0.68159,0.92722,0.23226,0.30174
2,9,0.67724,0.93201,0.214,0.2994
2,9,0.67653,0.9305,0.21997,0.30005
2,9,0.67679,0.93073,0.21778,0.30095
2,9,0.6764,0.92973,0.22381,0.2999
2,9,0.67648,0.92914,0.22367,0.30201
2,9,0.6758,0.93208,0.21575,0.29826
2,9,0.67642,0.93064,0.2198,0.30027
2,9,0.67508,0.93178,0.21576,0.29873
2,9,0.67678,0.9302,0.22373,0.29838
2,9,0.67822,0.92916,0.22625,0.30031
2,9,0.67752,0.93111,0.22113,0.29786
2,9,0.67948,0.92998,0.22461,0.29895
2,9,0.67677,0.93183,0.21812,0.29696
2,9,0.67643,0.93106,0.22135,0.29745
2,9,0.67775,0.92978,0.22526,0.29915
2,9,0.67629,0.93089,0.22182,0.29791
2,9,0.67692,0.93106,0.22085,0.29815
2,9,0.67459,0.93341,0.2134,0.29521
2,9,0.67534,0.93286,0.21567,0.29569
2,9,0.67647,0.93013,0.22331,0.29912
2,9,0.67393,0.93249,0.21679,0.29654
2,9,0.67229,0.93203,0.21548,0.29846
2,9,0.67008,0.93511,0.20571,0.29476
2,9,0.6701,0.93479,0.20667,0.29486
2,9,0.6708,0.9325,0.21379,0.29765
2,9,0.66917,0.9335,0.2127,0.29534
2,9,0.67084,0.93253,0.21319,0.29846
2,9,0.66923,0.93585,0.2038,0.29382
2,9,0.66821,0.93593,0.2031,0.29406
2,9,0.67089,0.93352,0.21045,0.29649
2,10,0.73743,0.84465,0.3428,0.43822
2,10,0.73652,0.84536,0.33917,0.43877
2,10,0.73702,0.8427,0.34581,0.43988
2,10,0.7369,0.8424,0.34539,0.44065
2,10,0.73607,0.84205,0.34627,0.44092
2,10,0.73726,0.84228,0.34594,0.44058
2,10,0.73704,0.84464,0.34054,0.43916
2,10,0.73719,0.84427,0.34144,0.43952
